complaint_id,txn_id,user_id,merchant_id,disputed_amount,reason_code,reason_category,complaint_text,resolution_status,severity,channel,reported_timestamp,transaction_timestamp,bank_response_timestamp,disputed_amount_missing,disputed_amount_negative,txn_id_missing,reported_ts_missing,txn_ts_missing,bank_response_missing,reported_before_txn,complaint_id_duplicate
CBK0002103,TXN00005039,USR38720,MCH9523,1582.19,no service,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,RESOLVED,HIGH,IVR,2026-01-24 18:26:47,2026-01-24 00:00:00,2026-02-19 00:00:00,False,False,False,False,False,False,False,False
CBK0001868,TXN00015884,USR34835,MCH3992,247.02,customer issue,CUSTOMER_DISPUTE,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,HIGH,BRANCH,2026-03-06 00:00:00,2026-03-04 00:00:00,2026-04-02 00:00:00,False,False,False,False,False,False,False,False
CBK0001455,TXN00007357,USR62254,MCH5655,161.0,amount mismatch,AMOUNT_MISMATCH,Customer says amount was debited twice.,IN_PROGRESS,MEDIUM,BRANCH,2026-02-09 00:00:00,2026-01-10 04:54:03,,False,False,False,False,False,True,False,False
CBK0002565,TXN00003516,USR18591,MCH5076,585.31,amount mismatch,AMOUNT_MISMATCH,User claims account was compromised before txn.,PENDING_BANK,HIGH,APP,2026-01-18 00:00:00,,2026-02-12 12:15:00,False,False,False,False,True,False,False,False
CBK0002508,TXN00015520,USR78921,MCH1369,578.15,Duplicate Debit,DUPLICATE_DEBIT,Customer says txn was not authorized.,PENDING_BANK,CRITICAL,BRANCH,2026-02-23 00:00:00,2026-01-24 00:42:06,,False,False,False,False,False,True,False,False
CBK0002546,TXN00041980,USR82793,MCH1094,565.73,not done by me,UNAUTHORIZED,Suspicious high-value payment disputed by customer. call dropped,OPEN,HIGH,EMAIL,2026-03-19 15:57:00,2026-03-17 00:00:00,2026-03-19 00:00:00,False,False,False,False,False,False,False,False
CBK0000212,TXN00010499,USR18345,MCH6823,4579.0,ATO,ACCOUNT_TAKEOVER,complaint received after multiple failed attempts.,OPEN,LOW,BRANCH,2026-03-16 20:19:36,2026-03-13 03:19:00,2026-03-27 00:00:00,False,False,False,False,False,False,False,False
CBK0002200,TXN00017653,USR80376,MCH5600,4402.84,account hacked,ACCOUNT_TAKEOVER,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,MEDIUM,APP,2026-01-23 00:00:00,2026-01-16 00:00:00,2026-01-24 19:11:00,False,False,False,False,False,False,False,False
CBK0001408,TXN00007170,USR49478,MCH8391,468.0,dispute raised,CUSTOMER_DISPUTE,Merchant service was not delivered after payment.,OPEN,MEDIUM,CHATBOT,2026-03-31 00:00:00,2026-03-30 20:56:21,2026-04-01 00:00:00,False,False,False,False,False,False,False,False
CBK0000377,TXN00038189,USR50661,MCH5076,754.07,Fraud Suspected,FRAUD,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,IVR,,2026-01-08 00:00:00,,False,False,False,True,False,True,False,False
CBK0001891,TXN00001071,USR11526,MCH9122,2117.2,Service Not Provided,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts. NA,CLOSED,MEDIUM,BRANCH,2026-03-17 00:00:00,2026-03-13 00:00:00,2026-03-31 00:00:00,False,False,False,False,False,False,False,False
CBK0001866,TXN00008011,USR63376,MCH6063,1770.2,unauth txn,UNAUTHORIZED,Suspicious high-value payment disputed by customer.,RESOLVED,MEDIUM,CALL_CENTER,2026-01-19 00:00:00,2026-01-16 00:00:00,2026-02-15 00:00:00,False,False,False,False,False,False,False,False
CBK0000970,TXN00082870,USR36118,MCH1738,543.0,extra amount deducted,AMOUNT_MISMATCH,Merchant service was not delivered after payment.,CLOSED,LOW,CALL_CENTER,2026-01-30 00:00:00,2026-01-29 00:00:00,2026-01-30 19:36:00,False,False,False,False,False,False,False,False
CBK0002242,TXN00084424,USR30262,MCH6806,1535.24,service failed,SERVICE_NOT_DELIVERED,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,IN_PROGRESS,LOW,CALL_CENTER,2026-03-18 00:00:00,2026-03-18 00:38:07,2026-03-18 00:00:00,False,False,False,False,False,False,True,False
CBK0001560,TXN00001620,USR85566,MCH6810,1347.82,suspicious transaction,FRAUD,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,CHATBOT,2026-03-23 00:00:00,,,False,False,False,False,True,True,False,False
CBK0000409,TXN00006280,USR91269,MCH4181,1032.66,login compromised,ACCOUNT_TAKEOVER,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,REJECTED,MEDIUM,APP,2026-02-22 14:17:00,2026-02-18 22:17:11,2026-03-21 14:17:11,False,False,False,False,False,False,False,False
CBK0001847,TXN00012093,USR36399,MCH7286,3867.32,Account Takeover,ACCOUNT_TAKEOVER,Merchant service was not delivered after payment.,RESOLVED,CRITICAL,IVR,2026-02-28 00:00:00,2026-02-21 10:24:33,2026-03-22 00:00:00,False,False,False,False,False,False,False,False
CBK0001673,TXN00017039,USR32436,MCH9055,1306.0,item not received,SERVICE_NOT_DELIVERED,user reports money deducted but merchant denies receiving payment.,RESOLVED,LOW,CHATBOT,2026-01-06 00:00:00,2026-01-03 00:00:00,2026-01-21 15:04:59,False,False,False,False,False,False,False,False
CBK0000284,TXN00032709,USR91199,MCH7235,4152.0,Unauthorized Transaction,UNAUTHORIZED,User claims account was compromised before transaction.,CLOSED,MEDIUM,EMAIL,,2026-01-29 00:00:00,2026-02-13 00:00:00,False,False,False,True,False,False,False,False
CBK0001681,TXN00013474,USR44690,MCH1928,3303.95,not delivered,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,OPEN,LOW,IVR,2026-04-07 00:00:00,2026-03-08 17:42:18,,False,False,False,False,False,True,False,False
CBK0001146,TXN00006160,USR11770,MCH4871,384.6,scam,FRAUD,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,BRANCH,2026-03-14 00:00:00,2026-03-07 00:00:00,2026-04-07 00:00:00,False,False,False,False,False,False,False,False
CBK0000431,TXN00011403,USR76792,MCH3707,88.39,login compromised,ACCOUNT_TAKEOVER,user reports money deducted but merchant denies receiving payment.,CLOSED,LOW,BRANCH,2026-03-17 00:00:00,2026-03-16 00:00:00,2026-03-22 00:00:00,False,False,False,False,False,False,False,False
CBK0000038,TXN00016138,USR75856,MCH5345,2973.45,double debit,DUPLICATE_DEBIT,Payment made to unknown merchant as per customer statement.,PENDING_BANK,LOW,IVR,2026-03-18 00:00:00,2026-02-15 00:00:00,2026-04-13 00:00:00,False,False,False,False,False,False,False,False
CBK0001051,TXN00007915,USR14299,MCH2383,1789.71,not done by me,UNAUTHORIZED,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,RESOLVED,CRITICAL,CALL_CENTER,2026-03-13 00:00:00,2026-02-10 03:04:00,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0000442,TXN00007729,USR34645,MCH5076,819.04,dispute raised,CUSTOMER_DISPUTE,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,CLOSED,LOW,EMAIL,2026-01-09 00:00:00,2026-01-05 00:00:00,2026-01-29 00:00:00,False,False,False,False,False,False,False,False
CBK0002207,TXN00015126,USR62875,MCH2383,2119.11,double debit,DUPLICATE_DEBIT,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,CHATBOT,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-23 00:00:00,False,False,False,False,False,False,False,False
CBK0000536,TXN00017414,USR39006,MCH5032,12249.71,item not received,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,CLOSED,HIGH,EMAIL,2026-01-08 00:00:00,2026-01-10 00:00:00,2026-02-06 04:32:02,False,False,False,False,False,False,True,False
CBK0000633,TXN00013693,USR72322,MCH8732,1899.73,item not received,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,RESOLVED,HIGH,IVR,2026-03-21 00:00:00,2026-03-19 17:11:52,,False,False,False,False,False,True,False,False
CBK0002622,TXN00018833,USR92174,MCH4861,-451.83,unauthorized_transaction,UNAUTHORIZED,Customer says transaction was not authorized.,RESOLVED,CRITICAL,CHATBOT,2026-02-13 13:09:19,2026-02-05 00:00:00,2026-02-19 00:00:00,False,True,False,False,False,False,False,False
CBK0001117,TXN00012679,USR13963,MCH3522,1851.93,Duplicate Debit,DUPLICATE_DEBIT,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,APP,2026-02-09 00:00:00,2026-02-07 00:00:00,,False,False,False,False,False,True,False,False
CBK0000939,TXN00009825,USR24660,MCH9618,3080.0,customer issue,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts.,RESOLVED,LOW,BRANCH,2026-03-29 06:03:00,2026-03-26 00:00:00,2026-04-25 00:00:00,False,False,False,False,False,False,False,False
CBK0001090,TXN00016195,USR85787,MCH4442,471.0,delivery issue,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,OPEN,LOW,BRANCH,2026-03-22 01:33:06,2026-03-11 00:00:00,2026-04-13 00:00:00,False,False,False,False,False,False,False,False
CBK0001682,TXN00010834,USR67399,MCH8675,1750.36,Duplicate Debit,DUPLICATE_DEBIT,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CHATBOT,2026-03-23 00:00:00,2026-03-12 15:00:00,,False,False,False,False,False,True,False,False
CBK0001294,TXN00019221,USR67336,MCH7286,596.6,Customer Dispute,CUSTOMER_DISPUTE,Customer says txn was not authorized.,CLOSED,MEDIUM,BRANCH,2026-03-17 00:00:00,2026-03-10 08:05:58,2026-04-04 21:05:58,False,False,False,False,False,False,False,False
CBK0001189,TXN00015243,USR90963,MCH4871,448.21,customer issue,CUSTOMER_DISPUTE,Merchant service was not delivered after payment.,REJECTED,MEDIUM,CHATBOT,2026-02-14 00:00:00,2026-02-14 13:48:33,2026-03-05 14:48:33,False,False,False,False,False,False,True,False
CBK0000070,TXN00019236,USR39755,MCH6038,3160.25,not done by me,UNAUTHORIZED,Payment made to unknown merchant as per customer statement.,RESOLVED,HIGH,EMAIL,2026-04-10 23:55:00,2026-03-26 13:55:00,2026-05-08 00:00:00,False,False,False,False,False,False,False,False
CBK0000476,TXN00076059,USR36575,MCH1929,1726.97,incorrect amount,AMOUNT_MISMATCH,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,HIGH,IVR,2026-04-01 00:00:00,2026-03-29 00:00:00,,False,False,False,False,False,True,False,False
CBK0000092,TXN00019596,USR96380,MCH3161,2991.63,Duplicate Debit,DUPLICATE_DEBIT,Customer says amount was debited twice.,RESOLVED,HIGH,CHATBOT,,2026-02-23 05:30:01,,False,False,False,True,False,True,False,False
CBK0000095,TXN00006584,USR85655,MCH1599,1087.37,Merchant Not Delivered,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,IN_PROGRESS,MEDIUM,CALL_CENTER,2026-03-04 00:00:00,2026-03-03 21:45:00,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0000861,TXN00016940,USR83977,MCH1995,7669.97,charged twice,DUPLICATE_DEBIT,Payment made to unknown merchant as per customer statement.,RESOLVED,MEDIUM,BRANCH,2026-01-07 01:02:00,2026-01-05 00:00:00,2026-01-24 00:00:00,False,False,False,False,False,False,False,False
CBK0000040,TXN00009861,USR84241,MCH1811,883.5,service failed,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,RESOLVED,HIGH,EMAIL,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-15 15:27:00,False,False,False,False,False,False,False,False
CBK0001663,TXN00008414,USR40891,MCH1873,-1523.73,no service,SERVICE_NOT_DELIVERED,user says upi pin was not entered by them.,IN_PROGRESS,HIGH,CHATBOT,2026-03-01 13:21:00,2026-02-23 00:00:00,,False,True,False,False,False,True,False,False
CBK0001483,TXN00004890,USR15275,MCH1320,,charged twice,DUPLICATE_DEBIT,suspicious high-value payment disputed by customer.,CLOSED,LOW,IVR,2026-01-02 00:00:00,2026-01-06 00:00:00,,True,False,False,False,False,True,True,False
CBK0002538,TXN00018880,USR86824,MCH3870,2224.0,ATO,ACCOUNT_TAKEOVER,User reports money deducted but merchant denies receiving payment.,REJECTED,LOW,BRANCH,2026-01-29 12:17:00,2026-01-13 00:00:00,2026-02-18 00:00:00,False,False,False,False,False,False,False,False
CBK0000838,TXN00002790,USR38178,MCH9291,870.0,incorrect amount,AMOUNT_MISMATCH,User reports money deducted but merchant denies receiving payment.,CLOSED,MEDIUM,CHATBOT,,2026-01-30 05:36:28,2026-02-09 00:00:00,False,False,False,True,False,False,False,False
CBK0000514,TXN00091755,USR83157,MCH3365,3762.83,scam,FRAUD,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,OPEN,CRITICAL,APP,,2026-03-24 11:00:58,2026-04-22 00:00:00,False,False,False,True,False,False,False,False
CBK0001432,TXN00014015,USR84470,MCH4732,1855.84,Duplicate Debit,DUPLICATE_DEBIT,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,OPEN,MEDIUM,IVR,2026-02-12 00:00:00,2026-02-07 00:00:00,2026-03-10 00:00:00,False,False,False,False,False,False,False,False
CBK0000434,TXN00002783,USR21986,MCH9344,447.3,FRAUD,FRAUD,Customer says amount was debited twice.,CLOSED,MEDIUM,IVR,2026-01-25 00:00:00,2026-01-10 02:14:17,2026-02-19 10:14:17,False,False,False,False,False,False,False,False
CBK0002619,TXN00000071,USR86538,MCH2766,3311.22,not done by me,UNAUTHORIZED,Suspicious high-value payment disputed by customer. urgent,PENDING_BANK,MEDIUM,CALL_CENTER,2026-01-27 18:40:21,2026-01-25 00:00:00,,False,False,False,False,False,True,False,False
CBK0001446,TXN00017598,USR51720,MCH4274,819.3,complaint,CUSTOMER_DISPUTE,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,CLOSED,MEDIUM,BRANCH,,2026-01-22 19:24:28,2026-02-27 00:00:00,False,False,False,True,False,False,False,False
CBK0002673,TXN00017755,USR27181,MCH6810,3261.84,charged twice,DUPLICATE_DEBIT,Customer says amount was debited twice.,CLOSED,MEDIUM,EMAIL,2026-02-06 08:47:00,2026-02-02 22:47:32,2026-02-14 00:00:00,False,False,False,False,False,False,False,False
CBK0000313,TXN00000248,USR50945,MCH5264,1984.03,dispute raised,CUSTOMER_DISPUTE,customer says amount was debited twice.,CLOSED,LOW,CHATBOT,2026-01-26 05:32:05,2026-01-25 01:32:00,2026-02-01 00:00:00,False,False,False,False,False,False,False,False
CBK0000911,TXN00002114,USR52444,MCH1797,4126.61,account hacked,ACCOUNT_TAKEOVER,Customer says amount was debited twice.,REJECTED,LOW,BRANCH,2026-02-26 00:00:00,2026-01-26 14:20:00,,False,False,False,False,False,True,False,False
CBK0001457,TXN00004271,USR60321,MCH2200,2672.78,not delivered,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,APP,2026-03-13 23:12:00,2026-03-06 15:12:38,,False,False,False,False,False,True,False,False
CBK0000071,TXN00008538,USR89774,MCH8569,2850.0,FRAUD,FRAUD,Customer complaint text unclear due to poor call center notes.,REJECTED,MEDIUM,CHATBOT,2026-02-10 14:50:39,2026-02-08 00:00:00,,False,False,False,False,False,True,False,False
CBK0001767,TXN00003813,USR78593,MCH3210,5758.61,UNAUTHORISED,UNAUTHORIZED,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,RESOLVED,LOW,EMAIL,2026-01-11 00:00:00,2026-01-09 14:05:22,,False,False,False,False,False,True,False,False
CBK0002661,TXN00015325,USR25636,MCH1585,5464.95,service failed,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,REJECTED,MEDIUM,CALL_CENTER,2026-02-20 00:00:00,,2026-02-21 00:00:00,False,False,False,False,True,False,False,False
CBK0002127,TXN00007220,USR63182,MCH9060,4676.01,fraud,FRAUD,Customer complaint text unclear due to poor call center notes.,OPEN,MEDIUM,BRANCH,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-12 00:00:00,False,False,False,False,False,False,False,False
CBK0002697,TXN00004642,USR90463,MCH5765,1778.23,unauthorized_transaction,UNAUTHORIZED,Suspicious high-value payment disputed by customer.,OPEN,MEDIUM,IVR,2026-03-14 00:00:00,2026-03-13 01:00:19,,False,False,False,False,False,True,False,False
CBK0001263,TXN00002462,USR87914,MCH6026,2723.0,charged twice,DUPLICATE_DEBIT,User says UPI PIN was not entered by them.,RESOLVED,HIGH,CALL_CENTER,2026-01-04 13:43:14,2026-01-03 00:00:00,2026-01-07 00:00:00,False,False,False,False,False,False,False,False
CBK0002161,TXN00005572,USR72135,MCH4577,-1181.23,unauth txn,UNAUTHORIZED,Customer says amount was debited twice.,REJECTED,LOW,EMAIL,,2026-01-26 00:00:00,2026-02-02 04:34:00,False,True,False,True,False,False,False,False
CBK0001347,TXN00016394,USR93953,MCH3886,1503.32,Service Not Provided,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,PENDING_BANK,LOW,APP,2026-03-30 00:00:00,2026-03-27 07:12:43,2026-03-31 04:12:00,False,False,False,False,False,False,False,False
CBK0002140,TXN00013237,USR59679,MCH1712,405.0,Account Takeover,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,OPEN,MEDIUM,CALL_CENTER,2026-01-24 20:01:00,2026-01-23 00:00:00,,False,False,False,False,False,True,False,False
CBK0000743,TXN00005962,USR43455,MCH1477,354.48,Fraud Suspected,FRAUD,Suspicious high-value payment disputed by customer.,OPEN,MEDIUM,IVR,2026-03-22 00:00:00,2026-03-16 00:00:00,,False,False,False,False,False,True,False,False
CBK0001876,,USR39217,MCH8156,927.0,DUP_DEBIT,DUPLICATE_DEBIT,User claims account was compromised before transaction.,RESOLVED,LOW,CHATBOT,2026-03-21 00:00:00,2026-03-06 00:00:00,,False,False,True,False,False,True,False,False
CBK0001874,TXN00004675,USR30340,MCH7982,258.2,not delivered,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,PENDING_BANK,HIGH,CHATBOT,2026-04-06 22:58:00,2026-03-21 00:00:00,,False,False,False,False,False,True,False,False
CBK0001715,TXN00010566,USR83077,MCH9707,3265.07,unauth txn,UNAUTHORIZED,Payment made to unknown merchant as per cust statement.,REJECTED,MEDIUM,IVR,2026-02-24 00:00:00,2026-02-21 00:00:00,2026-03-01 19:01:00,False,False,False,False,False,False,False,False
CBK0000544,TXN00016205,USR41135,MCH4873,3052.0,login compromised,ACCOUNT_TAKEOVER,suspicious high-value payment disputed by customer.,RESOLVED,LOW,CHATBOT,2026-03-20 00:00:00,2026-03-21 00:00:00,2026-04-13 00:00:00,False,False,False,False,False,False,True,False
CBK0000007,TXN00017412,USR26201,MCH8154,1505.0,merchant service issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,OPEN,LOW,APP,2026-02-17 00:00:00,2026-02-16 22:23:08,2026-02-18 05:23:00,False,False,False,False,False,False,False,False
CBK0002040,TXN00019376,USR95000,MCH8391,439.77,Wrong Amount,AMOUNT_MISMATCH,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,IN_PROGRESS,HIGH,BRANCH,2026-01-09 18:31:00,,2026-01-10 00:00:00,False,False,False,False,True,False,False,False
CBK0002551,TXN00011968,USR52233,MCH3341,-4809.04,unauthorized_transaction,UNAUTHORIZED,User says UPI PIN was not entered by them.,IN_PROGRESS,MEDIUM,CHATBOT,2026-03-14 00:00:00,2026-02-12 00:00:00,2026-03-18 00:00:00,False,True,False,False,False,False,False,False
CBK0000800,TXN00008407,USR54047,MCH8953,2017.17,scam,FRAUD,Customer says transaction was not authorized. urgent,CLOSED,MEDIUM,IVR,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-04-22 00:00:00,False,False,False,False,False,False,False,False
CBK0001603,TXN00007165,USR26534,MCH2266,676.0,charged twice,DUPLICATE_DEBIT,suspicious high-value payment disputed by customer.,CLOSED,LOW,APP,2026-03-06 00:00:00,2026-03-03 00:00:00,2026-03-09 18:27:00,False,False,False,False,False,False,False,False
CBK0002563,TXN00004512,USR79645,MCH1381,1358.0,double debit,DUPLICATE_DEBIT,Merchant service was not delivered after payment.,OPEN,LOW,EMAIL,2026-02-13 00:00:00,2026-02-11 00:00:00,2026-02-25 14:14:00,False,False,False,False,False,False,False,False
CBK0001982,TXN00003383,USR14096,MCH7078,1589.0,Unauthorized Transaction,UNAUTHORIZED,Complaint received after multiple failed attempts.,RESOLVED,LOW,APP,2026-03-07 00:00:00,2026-03-01 00:00:00,2026-03-08 10:23:47,False,False,False,False,False,False,False,False
CBK0001850,TXN00000410,USR29306,MCH9778,388.0,UNAUTHORISED,UNAUTHORIZED,User claims account was compromised before transaction.,IN_PROGRESS,HIGH,APP,2026-01-29 00:00:00,2026-01-23 00:00:00,2026-02-02 05:21:02,False,False,False,False,False,False,False,False
CBK0000810,TXN00008813,USR55160,MCH9104,-825.92,customer issue,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,IN_PROGRESS,LOW,CALL_CENTER,,2026-03-15 00:00:00,,False,True,False,True,False,True,False,False
CBK0000188,TXN00001256,USR74352,MCH1724,,incorrect amount,AMOUNT_MISMATCH,payment made to unknown merchant as per customer statement.,RESOLVED,HIGH,EMAIL,2026-01-21 00:00:00,2026-01-20 03:59:31,2026-02-01 22:59:00,True,False,False,False,False,False,False,False
CBK0000806,TXN00010423,USR91337,MCH8154,1285.39,Service Not Provided,SERVICE_NOT_DELIVERED,User reports money deducted but merchant denies receiving payment.,REJECTED,LOW,APP,2026-02-25 04:33:00,,2026-03-03 00:00:00,False,False,False,False,True,False,False,False
